road_class,road_class_code,road_class_name,road_class_sort,road,road_number,road_name,road_sort,section,section_label,section_start_date,section_end_date,section_length,section_function,section_function_code,section_function_name,section_function_sort,operational_area,operational_area_code,operational_area_name,operational_area_sort,data_key,direction_key,direction_code,direction_name,direction_sort,permanent_lanes,single_or_dual,single_or_dual_code,single_or_dual_name,single_or_dual_sort,environment,environment_code,environment_name,environment_sort,local_authority,local_authority_code,local_authority_name,local_authority_sort,plan_reference,start_chainage,end_chainage
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371250,0600M6/149,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,653.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/04,0,653
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371252,0600M6/146,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,467.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/04,0,467
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371254,0600M6/143,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,423.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/04,0,423
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371255,0600M6/142,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,987.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,987
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371256,0600M6/140,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1003.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,1003
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371257,0600M6/138,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1002.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,1002
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371259,0600M6/134,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,437.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,437
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371261,0600M6/132,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,592.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,592
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371262,0600M6/131,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,465.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,465
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371265,0600M6/128,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,242.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/03,0,242
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371267,0600M6/123,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,329.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,329
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371270,0600M6/120,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,912.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,912
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371271,0600M6/118,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,990.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,990
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371272,0600M6/116,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1004.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/02,0,1004
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371273,0600M6/114,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1008.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/01,0,1008
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371274,0600M6/112,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1013.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/01,0,1013
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371275,0600M6/110,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1009.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/01,0,1009
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371276,0600M6/109,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,985.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/01,0,985
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371219,0600M6/221,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,810.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/08,0,810
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376270,0900M6/357,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,660.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/070,0,660
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376122,0900M6/276,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1998.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/069,0,1998
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376125,0900M6/271,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1125.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/069,0,1125
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376128,0900M6/266,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1130.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/068,0,1130
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376223,0900M6/413,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,544.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/068,0,544
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376221,0900M6/415,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,653.000,2,SLIP,Slip Road,20,13,A13,Area 13,130,17,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/068,0,653
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376230,0900M6/405,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,537.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/067,0,537
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376131,0900M6/258,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2036.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/067,0,2036
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376136,0900M6/248,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2068.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/065,0,2068
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376138,0900M6/244,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2016.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/064,0,2016
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376239,0900M6/393,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,536.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/064,0,536
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376235,0900M6/397,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,535.000,2,SLIP,Slip Road,20,13,A13,Area 13,130,17,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/064,0,535
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376237,0900M6/395,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,659.000,2,SLIP,Slip Road,20,13,A13,Area 13,130,17,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/064,0,659
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376141,0900M6/238,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2013.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/063,0,2013
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376251,0900M6/381,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,549.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/062,0,549
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376243,0900M6/389,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1720.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/062,0,1720
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376144,0900M6/226,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2070.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/061,0,2070
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376147,0900M6/220,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,866.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/060,0,866
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376254,0900M6/377,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,483.000,2,SLIP,Slip Road,20,13,A13,Area 13,130,17,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/060,0,483
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376107,0900M6/334,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,379.000,2,SLIP,Slip Road,20,13,A13,Area 13,130,17,2,SB,South,20,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/059,0,379
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,376150,0900M6/210,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,2018.000,1,MAIN,Main Carriageway,10,13,A13,Area 13,130,17,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,84,0900,Cumbria,2300,210000/NRP/M6/058,0,2018
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371251,0600M6/148,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,635.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/04,0,635
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371186,0600M6/308,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,547.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,547
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371188,0600M6/304,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1511.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,1511
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371189,0600M6/301,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,133.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,133
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371191,0600M6/282,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1845.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,1845
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371193,0600M6/280,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1126.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,1126
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371195,0600M6/278,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,517.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,0600M6/12,0,517
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371196,0600M6/277,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,943.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,249,4250,Wigan,11400,0600M6/11,0,943
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371198,0600M6/275,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,161.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,161
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371200,0600M6/271,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,499.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,499
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371201,0600M6/270,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,427.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,427
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371202,0600M6/269,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,469.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,469
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371203,0600M6/268,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,304.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,304
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371204,0600M6/266,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,558.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,558
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371205,0600M6/265,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,358.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,1.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,358
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371207,0600M6/263,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,302.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,302
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371209,0600M6/260,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1011.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/11,0,1011
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371211,0600M6/256,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,504.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,251,4315,St Helens,9600,0600M6/10,0,504
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371213,0600M6/254,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,496.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,496
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371215,0600M6/252,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,419.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,419
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371216,0600M6/251,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,475.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,475
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371217,0600M6/250,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1007.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,1,NB,North,10,3.000000,1612,DUALT,Dual Carriageway (Nominated),8,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,1007
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371218,0600M6/222,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1431.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,1,NB,North,10,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/08,0,1431
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371153,0600M6/376,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1001.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/07,0,1001
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371154,0600M6/374,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1001.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/08,0,1001
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371157,0600M6/369,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,915.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/08,0,915
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371160,0600M6/363,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,167.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/08,0,167
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371162,0600M6/337,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,92.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,92
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371163,0600M6/336,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,1160.000,2,SLIP,Slip Road,20,10,A10,Area 10,100,14,2,SB,South,20,2.000000,50,S1W,One Way Single Carriageway,30,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,1160
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371164,0600M6/335,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,534.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,534
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371165,0600M6/334,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,397.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,397
1,M,M,10,42,M6,M6 Catthorpe - Birmingham - Preston - Carlisle,10006,371166,0600M6/332,23-Jan-1990 00:00:00,01-Jan-3000 00:00:00,842.000,1,MAIN,Main Carriageway,10,10,A10,Area 10,100,14,2,SB,South,20,3.000000,51,DUALF,Dual Carriageway (Not Nominated),10,8,R,Rural,10,72,0600,Cheshire,1800,0600M6/10,0,842
